loan_id,reporting_month,default_probability_12m,positive_risk_drivers,negative_risk_drivers
LN101076,2025-06-01,0.009162303664921465,high_dti,clean_payment_history;high_credit_score
LN101076,2025-07-01,0.009162303664921465,high_dti,clean_payment_history;high_credit_score
LN101076,2025-08-01,0.009162303664921465,high_dti,clean_payment_history;high_credit_score
LN101076,2025-09-01,0.009162303664921465,high_dti,clean_payment_history;high_credit_score
LN101076,2025-10-01,0.009162303664921465,high_dti,clean_payment_history;high_credit_score
LN101076,2025-11-01,0.0031847133757961785,high_dti,clean_payment_history;high_credit_score
LN101079,2025-01-01,0.014373716632443531,low_credit_score;high_dti;prior_modifications(count=1);elevated_rate(7.99%),clean_payment_history
LN101079,2025-02-01,0.01240694789081886,low_credit_score;high_dti;prior_modifications(count=1);elevated_rate(7.99%),clean_payment_history
LN101079,2025-03-01,0.01240694789081886,low_credit_score;high_dti;prior_modifications(count=1);elevated_rate(7.99%),clean_payment_history
LN101079,2025-04-01,0.01240694789081886,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2025-05-01,0.01240694789081886,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2025-06-01,0.01240694789081886,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2025-07-01,0.01240694789081886,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2025-08-01,0.010679196924391286,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2025-09-01,0.010679196924391286,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2025-10-01,0.010679196924391286,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2025-11-01,0.010679196924391286,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2025-12-01,0.010679196924391286,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2026-01-01,0.010679196924391286,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2026-02-01,0.010679196924391286,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2026-03-01,0.010679196924391286,low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),clean_payment_history
LN101079,2026-04-01,0.01599086236436322,delinquency(DPD=30);low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),None
LN101079,2026-05-01,1.0,severe_delinquency(DPD=90);low_credit_score;high_dti;prior_modifications(count=2);elevated_rate(7.99%),None
LN101080,2025-01-01,0.009290540540540541,elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-02-01,0.009290540540540541,elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-03-01,0.009290540540540541,elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-04-01,0.009290540540540541,elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-05-01,0.009162303664921465,prior_modifications(count=1);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-06-01,0.008756567425569177,prior_modifications(count=1);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-07-01,0.008756567425569177,prior_modifications(count=1);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-08-01,0.008756567425569177,prior_modifications(count=1);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-09-01,0.008756567425569177,prior_modifications(count=1);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-10-01,0.009290540540540541,prior_modifications(count=1);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-11-01,0.009290540540540541,prior_modifications(count=1);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2025-12-01,0.009290540540540541,prior_modifications(count=2);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2026-01-01,0.009290540540540541,prior_modifications(count=2);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2026-02-01,0.009290540540540541,prior_modifications(count=2);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2026-03-01,0.009290540540540541,prior_modifications(count=2);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2026-04-01,0.009290540540540541,prior_modifications(count=2);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2026-05-01,0.009290540540540541,prior_modifications(count=2);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2026-06-01,0.009290540540540541,prior_modifications(count=2);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101080,2026-07-01,0.009290540540540541,prior_modifications(count=2);elevated_rate(7.11%),clean_payment_history;high_equity_ltv;low_dti
LN101081,2025-01-01,0.01240694789081886,None,clean_payment_history;high_equity_ltv;low_dti
LN101081,2025-02-01,1.0,severe_delinquency(DPD=90),high_equity_ltv;low_dti
LN101082,2025-01-01,0.01599086236436322,high_ltv,clean_payment_history;high_credit_score
LN101082,2025-02-01,0.01599086236436322,high_ltv,clean_payment_history;high_credit_score
LN101082,2025-03-01,0.01599086236436322,high_ltv,clean_payment_history;high_credit_score
LN101082,2025-04-01,0.01599086236436322,high_ltv,clean_payment_history;high_credit_score
LN101082,2025-05-01,0.01599086236436322,high_ltv,clean_payment_history;high_credit_score
LN101082,2025-06-01,0.01599086236436322,high_ltv,clean_payment_history;high_credit_score
LN101082,2025-07-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2025-08-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2025-09-01,0.01599086236436322,delinquency(DPD=30);high_ltv;prior_modifications(count=1),high_credit_score
LN101082,2025-10-01,0.01599086236436322,recent_delinquency(max_3m=30);high_ltv;prior_modifications(count=1),high_credit_score
LN101082,2025-11-01,0.01599086236436322,recent_delinquency(max_3m=30);high_ltv;prior_modifications(count=1),high_credit_score
LN101082,2025-12-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2026-01-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2026-02-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2026-03-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2026-04-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2026-05-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2026-06-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101082,2026-07-01,0.01599086236436322,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score
LN101083,2025-01-01,0.01240694789081886,None,clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-02-01,0.01240694789081886,None,clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-03-01,0.01240694789081886,None,clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-04-01,0.01599086236436322,None,clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-05-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-06-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-07-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-08-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-09-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-10-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-11-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2025-12-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2026-01-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2026-02-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2026-03-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2026-04-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2026-05-01,0.01599086236436322,delinquency(DPD=30);prior_modifications(count=1),high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2026-06-01,0.010679196924391286,recent_delinquency(max_3m=30);prior_modifications(count=1),high_equity_ltv;low_dti;low_rate(2.99%)
LN101083,2026-07-01,0.010679196924391286,recent_delinquency(max_3m=30);prior_modifications(count=1),high_equity_ltv;low_dti;low_rate(2.99%)
LN101086,2025-01-01,0.01599086236436322,None,clean_payment_history
LN101086,2025-02-01,0.01599086236436322,None,clean_payment_history
LN101086,2025-03-01,0.01240694789081886,None,clean_payment_history
LN101086,2025-04-01,0.01240694789081886,None,clean_payment_history
LN101086,2025-05-01,0.01240694789081886,None,clean_payment_history
LN101086,2025-06-01,0.01240694789081886,delinquency(DPD=30),None
LN101086,2025-07-01,0.01599086236436322,severe_delinquency(DPD=60),None
LN101086,2025-08-01,0.009290540540540541,recent_delinquency(max_3m=60),None
LN101086,2025-09-01,0.008756567425569177,recent_delinquency(max_3m=60),None
LN101086,2025-10-01,0.010679196924391286,None,clean_payment_history
LN101086,2025-11-01,0.01240694789081886,None,clean_payment_history
LN101086,2025-12-01,0.01240694789081886,None,clean_payment_history
LN101086,2026-01-01,0.01240694789081886,None,clean_payment_history
LN101086,2026-02-01,0.01240694789081886,None,clean_payment_history
LN101086,2026-03-01,0.01240694789081886,None,clean_payment_history
LN101086,2026-04-01,0.010679196924391286,delinquency(DPD=30),None
LN101086,2026-05-01,0.01599086236436322,severe_delinquency(DPD=60),None
LN101086,2026-06-01,0.009162303664921465,recent_delinquency(max_3m=60),None
LN101086,2026-07-01,0.009290540540540541,recent_delinquency(max_3m=60),None
LN101087,2025-01-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-02-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-03-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-04-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-05-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-06-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-07-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-08-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-09-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-10-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-11-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2025-12-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2026-01-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2026-02-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2026-03-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2026-04-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2026-05-01,0.01599086236436322,None,clean_payment_history;low_dti
LN101087,2026-06-01,0.01599086236436322,prior_modifications(count=1),clean_payment_history;low_dti
LN101087,2026-07-01,1.0,severe_delinquency(DPD=90);prior_modifications(count=1),low_dti
LN101088,2025-01-01,0.009290540540540541,None,clean_payment_history;high_credit_score;high_equity_ltv
LN101088,2025-02-01,0.009290540540540541,None,clean_payment_history;high_credit_score;high_equity_ltv
LN101088,2025-03-01,0.009290540540540541,None,clean_payment_history;high_credit_score;high_equity_ltv
LN101088,2025-04-01,1.0,severe_delinquency(DPD=90),high_credit_score;high_equity_ltv
LN101089,2025-01-01,0.010679196924391286,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-02-01,0.01599086236436322,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-03-01,0.01599086236436322,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-04-01,0.01599086236436322,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-05-01,0.01599086236436322,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-06-01,0.01599086236436322,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-07-01,0.01599086236436322,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-08-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-09-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-10-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-11-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2025-12-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2026-01-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2026-02-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2026-03-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2026-04-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2026-05-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2026-06-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101089,2026-07-01,0.027777777777777776,high_dti,clean_payment_history;high_equity_ltv;low_rate(3.85%)
LN101091,2025-01-01,0.005780346820809248,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.51%)
LN101091,2025-02-01,0.005780346820809248,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.51%)
LN101091,2025-03-01,0.005780346820809248,high_ltv;prior_modifications(count=1),clean_payment_history;high_credit_score;low_dti;low_rate(2.51%)
LN101091,2025-04-01,1.0,severe_delinquency(DPD=90);high_ltv;prior_modifications(count=1),high_credit_score;low_dti;low_rate(2.51%)
LN101092,2025-01-01,0.01240694789081886,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-02-01,0.01240694789081886,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-03-01,0.01240694789081886,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-04-01,0.01240694789081886,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-05-01,0.01240694789081886,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-06-01,0.01240694789081886,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-07-01,0.01240694789081886,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-08-01,0.01240694789081886,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-09-01,0.010679196924391286,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-10-01,0.010679196924391286,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-11-01,0.010679196924391286,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2025-12-01,0.009290540540540541,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2026-01-01,0.009290540540540541,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2026-02-01,0.009290540540540541,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2026-03-01,0.009290540540540541,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2026-04-01,0.009290540540540541,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2026-05-01,0.009290540540540541,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2026-06-01,0.009290540540540541,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101092,2026-07-01,0.009290540540540541,high_ltv;high_dti;elevated_rate(7.56%),clean_payment_history
LN101094,2025-01-01,0.01240694789081886,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-02-01,0.01240694789081886,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-03-01,0.01240694789081886,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-04-01,0.01240694789081886,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-05-01,0.01240694789081886,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-06-01,0.01240694789081886,high_dti;prior_modifications(count=1),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-07-01,0.01599086236436322,high_dti;prior_modifications(count=2),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-08-01,0.01599086236436322,high_dti;prior_modifications(count=2),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-09-01,0.01599086236436322,high_dti;prior_modifications(count=2),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-10-01,0.01599086236436322,high_dti;prior_modifications(count=2),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-11-01,0.01599086236436322,high_dti;prior_modifications(count=2),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2025-12-01,0.01599086236436322,high_dti;prior_modifications(count=2),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101094,2026-01-01,0.009290540540540541,high_dti;prior_modifications(count=2),clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.11%)
LN101096,2025-01-01,0.010679196924391286,low_credit_score;prior_modifications(count=2);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-02-01,0.010679196924391286,low_credit_score;prior_modifications(count=2);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-03-01,0.010679196924391286,low_credit_score;prior_modifications(count=2);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-04-01,0.010679196924391286,low_credit_score;prior_modifications(count=2);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-05-01,0.009290540540540541,low_credit_score;prior_modifications(count=2);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-06-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-07-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-08-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-09-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-10-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-11-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2025-12-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2026-01-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2026-02-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2026-03-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2026-04-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2026-05-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2026-06-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101096,2026-07-01,0.009290540540540541,low_credit_score;prior_modifications(count=3);elevated_rate(8.18%),clean_payment_history;low_dti
LN101098,2025-01-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-02-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-03-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-04-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-05-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-06-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-07-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-08-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-09-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2025-10-01,0.06666666666666667,delinquency(DPD=30);low_credit_score;high_ltv;high_dti,None
LN101098,2025-11-01,0.01599086236436322,recent_delinquency(max_3m=30);low_credit_score;high_ltv;high_dti,None
LN101098,2025-12-01,0.01599086236436322,recent_delinquency(max_3m=30);low_credit_score;high_ltv;high_dti,None
LN101098,2026-01-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2026-02-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2026-03-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2026-04-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2026-05-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2026-06-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101098,2026-07-01,0.01599086236436322,low_credit_score;high_ltv;high_dti,clean_payment_history
LN101101,2025-01-01,0.009290540540540541,low_credit_score,clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-02-01,0.009290540540540541,low_credit_score,clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-03-01,0.009290540540540541,low_credit_score,clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-04-01,0.009290540540540541,low_credit_score,clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-05-01,0.009162303664921465,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-06-01,0.009162303664921465,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-07-01,0.009162303664921465,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-08-01,0.009162303664921465,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-09-01,0.009162303664921465,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-10-01,0.009162303664921465,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-11-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2025-12-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2026-01-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2026-02-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2026-03-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2026-04-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2026-05-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2026-06-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101101,2026-07-01,0.008756567425569177,low_credit_score;prior_modifications(count=1),clean_payment_history;low_dti;low_rate(3.56%)
LN101102,2025-01-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2025-02-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2025-03-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2025-04-01,0.01240694789081886,high_dti,clean_payment_history;high_credit_score
LN101102,2025-05-01,0.01240694789081886,high_dti,clean_payment_history;high_credit_score
LN101102,2025-06-01,0.01240694789081886,high_dti,clean_payment_history;high_credit_score
LN101102,2025-07-01,0.01240694789081886,high_dti,clean_payment_history;high_credit_score
LN101102,2025-08-01,0.01240694789081886,high_dti,clean_payment_history;high_credit_score
LN101102,2025-09-01,0.01240694789081886,high_dti,clean_payment_history;high_credit_score
LN101102,2025-10-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2025-11-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2025-12-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2026-01-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2026-02-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2026-03-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2026-04-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2026-05-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101102,2026-06-01,0.014373716632443531,high_dti,clean_payment_history;high_credit_score
LN101102,2026-07-01,0.01599086236436322,high_dti,clean_payment_history;high_credit_score
LN101105,2025-01-01,0.014373716632443531,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.41%)
LN101105,2025-02-01,0.014373716632443531,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.41%)
LN101105,2025-03-01,0.014373716632443531,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.41%)
LN101105,2025-04-01,0.014373716632443531,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.41%)
LN101105,2025-05-01,0.014373716632443531,high_dti,clean_payment_history;high_credit_score;high_equity_ltv;low_rate(3.41%)
