loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN100898,32,2021-02-01,2018-06-01,32,268,608820.61,571021.86,4.412,620-659,0-60,20-30,SC,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,None,2021-02-26 13:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100898,33,2021-03-01,2018-06-01,33,267,608820.61,569767.63,4.412,620-659,0-60,20-30,SC,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,None,2021-03-09 19:00:00,ServicingCore,Pending,0,0,0,1,Prepaid,0,None
LN100898,34,2021-04-01,2018-06-01,34,266,608820.61,39805.38,4.412,620-659,0-60,20-30,SC,Refinance,Investment,Single Family,Servicer_A,Prepaid,0,0,1,0,None,2021-04-04 12:00:00,RiskSystem,Complete,0,0,0,1,Current,0,None
LN100899,0,2022-04-01,2022-04-01,0,240,221812.15,221812.15,5.792,620-659,60-70,0-20,OR,Purchase,Primary Residence,Single Family,Servicer_A,Current,0,0,0,0,None,2022-04-16 11:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN100899,1,2022-05-01,2022-04-01,1,239,221812.15,221320.13,5.792,620-659,60-70,0-20,OR,Purchase,Primary Residence,Single Family,Servicer_A,Delinquent,30,0,0,0,None,2022-05-24 13:00:00,ServicingCore,Pending,1,1,0,0,Current,0,None
LN100899,2,2022-06-01,2022-04-01,2,238,221812.15,220825.74,5.792,620-659,60-70,0-20,OR,Purchase,Primary Residence,Single Family,Servicer_A,Current,0,0,0,0,None,2022-06-12 02:00:00,LoanPlatform,Complete,1,1,0,0,Current,0,None
LN100899,3,2022-07-01,2022-04-01,3,237,221812.15,220328.96,5.792,620-659,60-70,0-20,OR,Purchase,Primary Residence,Single Family,Servicer_A,Current,0,0,0,0,None,2022-07-16 06:00:00,LoanPlatform,Missing,0,1,0,0,Current,1,Documentation Gap
LN100899,4,2022-08-01,2022-04-01,4,236,221812.15,219829.79,5.792,620-659,60-70,0-20,OR,Purchase,Primary Residence,Single Family,Servicer_A,Current,0,0,0,0,None,2022-08-06 21:00:00,RiskSystem,Pending,0,1,0,1,Prepaid,0,None
LN100899,5,2022-09-01,2022-04-01,5,235,221812.15,10784.88,5.792,620-659,60-70,0-20,OR,Purchase,Primary Residence,Single Family,Servicer_A,Prepaid,0,0,1,0,None,2022-09-19 06:00:00,RiskSystem,Complete,0,1,0,1,Current,0,None
LN100900,0,2018-01-01,2018-01-01,0,360,567228.3,567228.3,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-01-09 09:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,1,2018-02-01,2018-01-01,1,359,567228.3,566509.27,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-02-27 14:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN100900,2,2018-03-01,2018-01-01,2,358,567228.3,565787.42,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-03-24 10:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100900,3,2018-04-01,2018-01-01,3,357,567228.3,565062.73,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-04-20 23:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,4,2018-05-01,2018-01-01,4,356,567228.3,564335.2,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-05-07 12:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,5,2018-06-01,2018-01-01,5,355,567228.3,563604.82,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-06-22 11:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,6,2018-07-01,2018-01-01,6,354,567228.3,562871.57,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-07-02 15:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,7,2018-08-01,2018-01-01,7,353,567228.3,562135.44,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-08-12 12:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,8,2018-09-01,2018-01-01,8,352,567228.3,561396.42,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-09-20 19:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,9,2018-10-01,2018-01-01,9,351,567228.3,560654.51,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-10-26 14:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,10,2018-11-01,2018-01-01,10,350,567228.3,559909.68,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-11-09 10:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,11,2018-12-01,2018-01-01,11,349,567228.3,559161.93,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2018-12-19 18:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN100900,12,2019-01-01,2018-01-01,12,348,567228.3,558411.24,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-01-11 16:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,13,2019-02-01,2018-01-01,13,347,567228.3,557657.61,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-02-18 10:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,14,2019-03-01,2018-01-01,14,346,567228.3,556901.02,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-03-14 10:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,15,2019-04-01,2018-01-01,15,345,567228.3,556141.47,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-04-28 06:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,16,2019-05-01,2018-01-01,16,344,567228.3,555378.93,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-05-04 22:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,17,2019-06-01,2018-01-01,17,343,567228.3,554613.4,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-06-10 16:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,18,2019-07-01,2018-01-01,18,342,567228.3,553844.86,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-07-17 13:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100900,19,2019-08-01,2018-01-01,19,341,567228.3,553073.31,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-08-24 23:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,20,2019-09-01,2018-01-01,20,340,567228.3,552298.74,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,1,0,0,None,2019-09-05 21:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,21,2019-10-01,2018-01-01,21,339,567228.3,551521.12,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-10-06 09:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,22,2019-11-01,2018-01-01,22,338,567228.3,550740.45,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-11-17 10:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100900,23,2019-12-01,2018-01-01,23,337,567228.3,549956.72,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2019-12-17 09:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,24,2020-01-01,2018-01-01,24,336,567228.3,549169.91,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-01-26 13:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,25,2020-02-01,2018-01-01,25,335,567228.3,548380.01,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-02-20 14:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,26,2020-03-01,2018-01-01,26,334,567228.3,547587.02,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-03-26 08:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,27,2020-04-01,2018-01-01,27,333,567228.3,546790.91,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-04-24 17:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,28,2020-05-01,2018-01-01,28,332,567228.3,545991.68,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-05-25 14:00:00,LoanPlatform,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,29,2020-06-01,2018-01-01,29,331,567228.3,545189.31,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-06-22 05:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,30,2020-07-01,2018-01-01,30,330,567228.3,544383.8,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-07-13 13:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,31,2020-08-01,2018-01-01,31,329,567228.3,543575.12,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-08-24 18:00:00,LoanPlatform,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,32,2020-09-01,2018-01-01,32,328,567228.3,542763.27,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-09-08 01:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,33,2020-10-01,2018-01-01,33,327,567228.3,541948.23,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-10-14 14:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,34,2020-11-01,2018-01-01,34,326,567228.3,541130.0,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-11-27 19:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,35,2020-12-01,2018-01-01,35,325,567228.3,540308.56,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2020-12-04 02:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,36,2021-01-01,2018-01-01,36,324,567228.3,539483.89,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-01-27 17:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,37,2021-02-01,2018-01-01,37,323,567228.3,538655.98,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-02-28 01:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,38,2021-03-01,2018-01-01,38,322,567228.3,537824.83,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-03-26 04:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,39,2021-04-01,2018-01-01,39,321,567228.3,536990.41,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-04-04 21:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,40,2021-05-01,2018-01-01,40,320,567228.3,536152.72,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-05-12 22:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,41,2021-06-01,2018-01-01,41,319,567228.3,535311.75,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,1,0,0,None,2021-06-06 23:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,42,2021-07-01,2018-01-01,42,318,567228.3,534467.47,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-07-24 17:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,43,2021-08-01,2018-01-01,43,317,567228.3,533619.88,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-08-14 04:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100900,44,2021-09-01,2018-01-01,44,316,567228.3,532768.96,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-09-04 00:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,45,2021-10-01,2018-01-01,45,315,567228.3,531914.71,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-10-20 17:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100900,46,2021-11-01,2018-01-01,46,314,567228.3,531057.1,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-11-10 06:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,47,2021-12-01,2018-01-01,47,313,567228.3,530196.13,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2021-12-09 23:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,48,2022-01-01,2018-01-01,48,312,567228.3,529331.77,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2022-01-14 23:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100900,49,2022-02-01,2018-01-01,49,311,567228.3,528464.03,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2022-02-03 09:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,50,2022-03-01,2018-01-01,50,310,567228.3,527592.88,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2022-03-12 10:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100900,51,2022-04-01,2018-01-01,51,309,567228.3,526718.31,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2022-04-03 04:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100900,52,2022-05-01,2018-01-01,52,308,567228.3,525840.32,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2022-05-18 04:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100900,53,2022-06-01,2018-01-01,53,307,567228.3,524958.87,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2022-06-08 02:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100900,54,2022-07-01,2018-01-01,54,306,567228.3,524073.97,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Current,0,0,0,0,None,2022-07-02 16:00:00,ServicingCore,Complete,0,0,1,0,Default,0,None
LN100900,55,2022-08-01,2018-01-01,55,305,567228.3,523185.59,4.709,700-739,0-60,30-40,AZ,Purchase,Second Home,Condominium,Servicer_D,Default,90,0,0,1,Medium,2022-08-15 05:00:00,ServicingCore,Complete,0,0,1,0,Current,1,Severe Delinquency
LN100901,0,2018-04-01,2018-04-01,0,240,357250.17,357250.17,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2018-04-10 12:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100901,1,2018-05-01,2018-04-01,1,239,357250.17,356435.92,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2018-05-11 00:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100901,2,2018-06-01,2018-04-01,2,238,357250.17,355617.9,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2018-06-21 16:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN100901,3,2018-07-01,2018-04-01,3,237,357250.17,354796.09,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2018-07-10 09:00:00,ServicingCore,Missing,1,1,0,0,Delinquent,1,Documentation Gap
LN100901,4,2018-08-01,2018-04-01,4,236,357250.17,353970.47,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Delinquent,30,0,0,0,None,2018-08-06 19:00:00,LoanPlatform,Complete,1,1,0,0,Current,0,None
LN100901,5,2018-09-01,2018-04-01,5,235,357250.17,353141.03,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2018-09-06 11:00:00,LoanPlatform,Complete,1,1,0,0,Current,0,None
LN100901,6,2018-10-01,2018-04-01,6,234,357250.17,352307.74,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2018-10-23 21:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN100901,7,2018-11-01,2018-04-01,7,233,357250.17,351470.59,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2018-11-17 04:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN100901,8,2018-12-01,2018-04-01,8,232,357250.17,350629.56,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2018-12-10 14:00:00,LoanPlatform,Pending,0,1,0,0,Current,0,None
LN100901,9,2019-01-01,2018-04-01,9,231,357250.17,349784.63,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-01-27 08:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN100901,10,2019-02-01,2018-04-01,10,230,357250.17,348935.79,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-02-10 23:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100901,11,2019-03-01,2018-04-01,11,229,357250.17,348083.01,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-03-02 05:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100901,12,2019-04-01,2018-04-01,12,228,357250.17,347226.29,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-04-07 07:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100901,13,2019-05-01,2018-04-01,13,227,357250.17,346365.59,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-05-12 22:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100901,14,2019-06-01,2018-04-01,14,226,357250.17,345500.9,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-06-16 08:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100901,15,2019-07-01,2018-04-01,15,225,357250.17,344632.21,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-07-26 09:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100901,16,2019-08-01,2018-04-01,16,224,357250.17,343759.49,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-08-22 10:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100901,17,2019-09-01,2018-04-01,17,223,357250.17,342882.72,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-09-27 19:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100901,18,2019-10-01,2018-04-01,18,222,357250.17,342001.89,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-10-08 05:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100901,19,2019-11-01,2018-04-01,19,221,357250.17,341116.99,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-11-03 18:00:00,LoanPlatform,Missing,0,0,0,0,Current,1,Documentation Gap
LN100901,20,2019-12-01,2018-04-01,20,220,357250.17,340227.98,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2019-12-15 07:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100901,21,2020-01-01,2018-04-01,21,219,357250.17,339334.85,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2020-01-24 23:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN100901,22,2020-02-01,2018-04-01,22,218,357250.17,338437.58,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Delinquent,30,0,0,0,None,2020-02-22 00:00:00,ServicingCore,Pending,1,1,0,0,Delinquent,0,None
LN100901,23,2020-03-01,2018-04-01,23,217,357250.17,337536.15,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Delinquent,60,0,0,0,None,2020-03-18 11:00:00,ServicingCore,Missing,1,1,0,0,Current,1,Severe Delinquency
LN100901,24,2020-04-01,2018-04-01,24,216,357250.17,336630.55,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2020-04-12 03:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN100901,25,2020-05-01,2018-04-01,25,215,357250.17,335720.74,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2020-05-05 15:00:00,LoanPlatform,Complete,1,1,0,0,Delinquent,0,None
LN100901,26,2020-06-01,2018-04-01,26,214,357250.17,334806.73,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Delinquent,30,0,0,0,None,2020-06-04 17:00:00,RiskSystem,Complete,1,1,0,0,Current,0,None
LN100901,27,2020-07-01,2018-04-01,27,213,357250.17,333888.47,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2020-07-12 15:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN100901,28,2020-08-01,2018-04-01,28,212,357250.17,332965.97,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Current,0,0,0,0,None,2020-08-05 23:00:00,LoanPlatform,Complete,0,1,1,0,Default,0,None
LN100901,29,2020-09-01,2018-04-01,29,211,357250.17,332039.18,5.561,580-619,80-90,0-20,CO,Refinance,Second Home,Single Family,Servicer_B,Default,90,0,0,1,Low,2020-09-24 04:00:00,LoanPlatform,Complete,0,1,1,0,Current,1,Severe Delinquency
LN100902,0,2019-07-01,2019-07-01,0,360,137704.09,137704.09,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2019-07-10 22:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100902,1,2019-08-01,2019-07-01,1,359,137704.09,137517.46,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2019-08-17 16:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100902,2,2019-09-01,2019-07-01,2,358,137704.09,137330.15,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2019-09-16 04:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100902,3,2019-10-01,2019-07-01,3,357,137704.09,137142.16,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2019-10-05 07:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100902,4,2019-11-01,2019-07-01,4,356,137704.09,136953.5,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2019-11-18 13:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100902,5,2019-12-01,2019-07-01,5,355,137704.09,136764.15,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2019-12-14 05:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100902,6,2020-01-01,2019-07-01,6,354,137704.09,136574.12,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2020-01-06 18:00:00,LoanPlatform,Missing,0,0,0,0,Current,1,Documentation Gap
LN100902,7,2020-02-01,2019-07-01,7,353,137704.09,136383.4,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2020-02-14 15:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100902,8,2020-03-01,2019-07-01,8,352,137704.09,136191.99,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2020-03-28 23:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100902,9,2020-04-01,2019-07-01,9,351,137704.09,135999.88,4.341,780+,80-90,0-20,IN,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,None,2020-04-19 05:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
