loan_id,reporting_month,quality_score
LN100868,2026-04-01,80.0
LN100869,2018-04-01,100.0
LN100869,2018-05-01,100.0
LN100869,2018-06-01,100.0
LN100869,2018-07-01,100.0
LN100869,2018-08-01,100.0
LN100869,2018-09-01,100.0
LN100869,2018-10-01,100.0
LN100869,2018-11-01,100.0
LN100869,2018-12-01,100.0
LN100869,2019-01-01,95.0
LN100869,2019-02-01,100.0
LN100869,2019-03-01,100.0
LN100869,2019-04-01,95.0
LN100869,2019-05-01,100.0
LN100869,2019-06-01,100.0
LN100869,2019-07-01,100.0
LN100869,2019-08-01,100.0
LN100869,2019-09-01,100.0
LN100869,2019-10-01,100.0
LN100869,2019-11-01,100.0
LN100869,2019-12-01,100.0
LN100869,2020-01-01,100.0
LN100869,2020-02-01,100.0
LN100869,2020-03-01,100.0
LN100869,2020-04-01,100.0
LN100869,2020-05-01,100.0
LN100869,2020-06-01,100.0
LN100869,2020-07-01,100.0
LN100869,2020-08-01,100.0
LN100869,2020-09-01,100.0
LN100869,2020-10-01,100.0
LN100869,2020-11-01,100.0
LN100869,2020-12-01,95.0
LN100870,2021-03-01,100.0
LN100870,2021-04-01,100.0
LN100870,2021-05-01,100.0
LN100870,2021-06-01,100.0
LN100870,2021-07-01,100.0
LN100870,2021-08-01,100.0
LN100870,2021-09-01,100.0
LN100870,2021-10-01,100.0
LN100870,2021-11-01,100.0
LN100870,2021-12-01,100.0
LN100870,2022-01-01,100.0
LN100870,2022-02-01,100.0
LN100870,2022-03-01,80.0
LN100871,2019-05-01,100.0
LN100871,2019-06-01,100.0
LN100871,2019-07-01,100.0
LN100871,2019-08-01,100.0
LN100871,2019-09-01,100.0
LN100871,2019-10-01,100.0
LN100871,2019-11-01,100.0
LN100871,2019-12-01,100.0
LN100871,2020-01-01,100.0
LN100871,2020-02-01,100.0
LN100871,2020-03-01,100.0
LN100871,2020-04-01,100.0
LN100871,2020-05-01,100.0
LN100871,2020-06-01,100.0
LN100871,2020-07-01,100.0
LN100871,2020-08-01,100.0
LN100871,2020-09-01,100.0
LN100871,2020-10-01,100.0
LN100871,2020-11-01,100.0
LN100871,2020-12-01,100.0
LN100871,2021-01-01,100.0
LN100871,2021-02-01,100.0
LN100871,2021-03-01,100.0
LN100871,2021-04-01,100.0
LN100871,2021-05-01,100.0
LN100871,2021-06-01,100.0
LN100871,2021-07-01,100.0
LN100871,2021-08-01,100.0
LN100871,2021-09-01,100.0
LN100871,2021-10-01,100.0
LN100871,2021-11-01,100.0
LN100871,2021-12-01,100.0
LN100871,2022-01-01,100.0
LN100871,2022-02-01,95.0
LN100871,2022-03-01,100.0
LN100871,2022-04-01,100.0
LN100871,2022-05-01,100.0
LN100871,2022-06-01,100.0
LN100871,2022-07-01,100.0
LN100871,2022-08-01,100.0
LN100871,2022-09-01,100.0
LN100871,2022-10-01,100.0
LN100871,2022-11-01,100.0
LN100871,2022-12-01,100.0
LN100871,2023-01-01,100.0
LN100871,2023-02-01,100.0
LN100871,2023-03-01,100.0
LN100871,2023-04-01,100.0
LN100871,2023-05-01,100.0
LN100871,2023-06-01,100.0
LN100871,2023-07-01,100.0
LN100871,2023-08-01,100.0
LN100871,2023-09-01,100.0
LN100871,2023-10-01,100.0
LN100871,2023-11-01,100.0
LN100871,2023-12-01,100.0
LN100871,2024-01-01,100.0
LN100871,2024-02-01,100.0
LN100871,2024-03-01,100.0
LN100871,2024-04-01,100.0
LN100871,2024-05-01,100.0
LN100871,2024-06-01,100.0
LN100871,2024-07-01,100.0
LN100871,2024-08-01,100.0
LN100871,2024-09-01,95.0
LN100871,2024-10-01,100.0
LN100871,2024-11-01,95.0
LN100872,2018-10-01,100.0
LN100872,2018-11-01,100.0
LN100872,2018-12-01,100.0
LN100872,2019-01-01,100.0
LN100872,2019-02-01,100.0
LN100872,2019-03-01,100.0
LN100872,2019-04-01,100.0
LN100872,2019-05-01,100.0
LN100872,2019-06-01,100.0
LN100872,2019-07-01,100.0
LN100872,2019-08-01,100.0
LN100872,2019-09-01,100.0
LN100872,2019-10-01,100.0
LN100872,2019-11-01,100.0
LN100872,2019-12-01,100.0
LN100872,2020-01-01,100.0
LN100872,2020-02-01,100.0
LN100872,2020-03-01,100.0
LN100872,2020-04-01,100.0
LN100872,2020-05-01,100.0
LN100872,2020-06-01,100.0
LN100872,2020-07-01,100.0
LN100872,2020-08-01,100.0
LN100872,2020-09-01,100.0
LN100872,2020-10-01,100.0
LN100872,2020-11-01,100.0
LN100872,2020-12-01,100.0
LN100872,2021-01-01,100.0
LN100872,2021-02-01,100.0
LN100872,2021-03-01,100.0
LN100872,2021-04-01,100.0
LN100872,2021-05-01,100.0
LN100872,2021-06-01,100.0
LN100872,2021-07-01,100.0
LN100872,2021-08-01,100.0
LN100872,2021-09-01,95.0
LN100872,2021-10-01,100.0
LN100872,2021-11-01,100.0
LN100872,2021-12-01,100.0
LN100872,2022-01-01,100.0
LN100872,2022-02-01,100.0
LN100872,2022-03-01,100.0
LN100872,2022-04-01,100.0
LN100872,2022-05-01,100.0
LN100872,2022-06-01,100.0
LN100872,2022-07-01,100.0
LN100872,2022-08-01,100.0
LN100872,2022-09-01,100.0
LN100872,2022-10-01,100.0
LN100872,2022-11-01,100.0
LN100872,2022-12-01,100.0
LN100872,2023-01-01,100.0
LN100872,2023-02-01,100.0
LN100872,2023-03-01,100.0
LN100872,2023-04-01,100.0
LN100872,2023-05-01,100.0
LN100872,2023-06-01,100.0
LN100872,2023-07-01,100.0
LN100872,2023-08-01,100.0
LN100872,2023-09-01,100.0
LN100872,2023-10-01,100.0
LN100872,2023-11-01,100.0
LN100872,2023-12-01,100.0
LN100872,2024-01-01,100.0
LN100872,2024-02-01,100.0
LN100872,2024-03-01,100.0
LN100872,2024-04-01,100.0
LN100872,2024-05-01,100.0
LN100872,2024-06-01,100.0
LN100872,2024-07-01,100.0
LN100872,2024-08-01,100.0
LN100872,2024-09-01,100.0
LN100872,2024-10-01,100.0
LN100872,2024-11-01,100.0
LN100872,2024-12-01,100.0
LN100872,2025-01-01,100.0
LN100872,2025-02-01,100.0
LN100872,2025-03-01,100.0
LN100872,2025-04-01,100.0
LN100872,2025-05-01,100.0
LN100872,2025-06-01,100.0
LN100872,2025-07-01,100.0
LN100872,2025-08-01,100.0
LN100872,2025-09-01,100.0
LN100872,2025-10-01,100.0
LN100872,2025-11-01,100.0
LN100872,2025-12-01,100.0
LN100872,2026-01-01,100.0
LN100872,2026-02-01,100.0
LN100872,2026-03-01,100.0
LN100872,2026-04-01,100.0
LN100872,2026-05-01,100.0
LN100872,2026-06-01,100.0
LN100872,2026-07-01,100.0
LN100873,2018-11-01,100.0
LN100873,2018-12-01,100.0
LN100873,2019-01-01,100.0
LN100873,2019-02-01,100.0
LN100873,2019-03-01,100.0
LN100873,2019-04-01,100.0
LN100873,2019-05-01,100.0
LN100873,2019-06-01,100.0
LN100873,2019-07-01,100.0
LN100873,2019-08-01,100.0
LN100873,2019-09-01,100.0
LN100873,2019-10-01,100.0
LN100873,2019-11-01,100.0
LN100873,2019-12-01,100.0
LN100873,2020-01-01,100.0
LN100873,2020-02-01,100.0
LN100873,2020-03-01,100.0
LN100873,2020-04-01,100.0
LN100873,2020-05-01,100.0
LN100873,2020-06-01,100.0
LN100873,2020-07-01,100.0
LN100873,2020-08-01,100.0
LN100873,2020-09-01,100.0
LN100873,2020-10-01,100.0
LN100873,2020-11-01,100.0
LN100873,2020-12-01,100.0
LN100873,2021-01-01,95.0
LN100873,2021-02-01,100.0
LN100873,2021-03-01,100.0
LN100873,2021-04-01,100.0
LN100873,2021-05-01,100.0
LN100873,2021-06-01,100.0
LN100873,2021-07-01,100.0
LN100873,2021-08-01,100.0
LN100873,2021-09-01,100.0
LN100873,2021-10-01,80.0
LN100874,2022-11-01,100.0
LN100874,2022-12-01,100.0
LN100874,2023-01-01,100.0
LN100874,2023-02-01,100.0
LN100874,2023-03-01,100.0
LN100874,2023-04-01,100.0
LN100874,2023-05-01,100.0
LN100874,2023-06-01,100.0
LN100874,2023-07-01,100.0
LN100874,2023-08-01,100.0
LN100874,2023-09-01,100.0
LN100874,2023-10-01,95.0
LN100874,2023-11-01,100.0
LN100874,2023-12-01,100.0
LN100874,2024-01-01,100.0
LN100874,2024-02-01,100.0
LN100874,2024-03-01,100.0
LN100874,2024-04-01,100.0
LN100874,2024-05-01,100.0
LN100874,2024-06-01,100.0
LN100874,2024-07-01,100.0
LN100874,2024-08-01,100.0
LN100874,2024-09-01,100.0
LN100874,2024-10-01,100.0
LN100874,2024-11-01,100.0
LN100874,2024-12-01,100.0
LN100874,2025-01-01,100.0
LN100874,2025-02-01,100.0
LN100874,2025-03-01,100.0
LN100874,2025-04-01,100.0
LN100874,2025-05-01,100.0
LN100874,2025-06-01,100.0
LN100874,2025-07-01,100.0
LN100874,2025-08-01,100.0
LN100874,2025-09-01,100.0
LN100874,2025-10-01,100.0
LN100874,2025-11-01,100.0
LN100874,2025-12-01,100.0
LN100874,2026-01-01,100.0
LN100874,2026-02-01,100.0
LN100874,2026-03-01,100.0
LN100874,2026-04-01,100.0
LN100874,2026-05-01,100.0
LN100874,2026-06-01,100.0
LN100874,2026-07-01,100.0
LN100875,2021-07-01,100.0
LN100875,2021-08-01,100.0
LN100875,2021-09-01,100.0
LN100875,2021-10-01,100.0
LN100875,2021-11-01,100.0
LN100875,2021-12-01,100.0
LN100875,2022-01-01,100.0
LN100875,2022-02-01,100.0
LN100875,2022-03-01,100.0
LN100875,2022-04-01,100.0
LN100875,2022-05-01,100.0
LN100875,2022-06-01,95.0
LN100875,2022-07-01,100.0
LN100875,2022-08-01,100.0
LN100875,2022-09-01,100.0
LN100875,2022-10-01,100.0
LN100875,2022-11-01,100.0
LN100875,2022-12-01,100.0
LN100875,2023-01-01,100.0
LN100875,2023-02-01,100.0
LN100875,2023-03-01,100.0
LN100875,2023-04-01,100.0
LN100875,2023-05-01,100.0
LN100875,2023-06-01,100.0
LN100875,2023-07-01,100.0
LN100875,2023-08-01,100.0
LN100875,2023-09-01,100.0
LN100875,2023-10-01,100.0
LN100875,2023-11-01,100.0
LN100875,2023-12-01,100.0
LN100875,2024-01-01,100.0
LN100875,2024-02-01,100.0
LN100875,2024-03-01,100.0
LN100875,2024-04-01,100.0
LN100875,2024-05-01,100.0
LN100875,2024-06-01,100.0
LN100875,2024-07-01,100.0
LN100875,2024-08-01,100.0
LN100875,2024-09-01,100.0
LN100875,2024-10-01,100.0
LN100875,2024-11-01,100.0
LN100875,2024-12-01,100.0
LN100875,2025-01-01,100.0
LN100875,2025-02-01,100.0
LN100875,2025-03-01,100.0
LN100875,2025-04-01,100.0
LN100875,2025-05-01,100.0
LN100875,2025-06-01,100.0
LN100875,2025-07-01,100.0
LN100875,2025-08-01,100.0
LN100875,2025-09-01,100.0
LN100875,2025-10-01,100.0
LN100875,2025-11-01,100.0
LN100875,2025-12-01,100.0
LN100875,2026-01-01,95.0
LN100875,2026-02-01,100.0
LN100875,2026-03-01,100.0
LN100875,2026-04-01,100.0
LN100875,2026-05-01,100.0
LN100875,2026-06-01,100.0
LN100875,2026-07-01,100.0
LN100876,2021-10-01,100.0
LN100876,2021-11-01,100.0
LN100876,2021-12-01,100.0
LN100876,2022-01-01,100.0
LN100876,2022-02-01,100.0
LN100876,2022-03-01,100.0
LN100876,2022-04-01,100.0
LN100876,2022-05-01,100.0
LN100876,2022-06-01,100.0
LN100876,2022-07-01,100.0
LN100876,2022-08-01,100.0
LN100876,2022-09-01,100.0
LN100876,2022-10-01,100.0
LN100876,2022-11-01,100.0
LN100876,2022-12-01,100.0
LN100876,2023-01-01,100.0
LN100876,2023-02-01,100.0
LN100876,2023-03-01,100.0
LN100876,2023-04-01,100.0
LN100876,2023-05-01,100.0
LN100876,2023-06-01,100.0
LN100876,2023-07-01,100.0
LN100876,2023-08-01,100.0
LN100876,2023-09-01,100.0
LN100876,2023-10-01,100.0
LN100876,2023-11-01,100.0
LN100876,2023-12-01,100.0
LN100876,2024-01-01,100.0
LN100876,2024-02-01,100.0
LN100876,2024-03-01,95.0
LN100876,2024-04-01,100.0
LN100876,2024-05-01,100.0
LN100876,2024-06-01,100.0
LN100876,2024-07-01,100.0
LN100876,2024-08-01,100.0
LN100876,2024-09-01,100.0
LN100876,2024-10-01,100.0
LN100876,2024-11-01,100.0
LN100876,2024-12-01,100.0
LN100876,2025-01-01,100.0
LN100876,2025-02-01,100.0
LN100876,2025-03-01,100.0
LN100876,2025-04-01,100.0
LN100876,2025-05-01,100.0
LN100876,2025-06-01,100.0
LN100876,2025-07-01,100.0
LN100876,2025-08-01,100.0
LN100876,2025-09-01,100.0
LN100876,2025-10-01,100.0
LN100876,2025-11-01,100.0
LN100876,2025-12-01,100.0
LN100876,2026-01-01,100.0
LN100876,2026-02-01,100.0
LN100876,2026-03-01,100.0
LN100876,2026-04-01,100.0
LN100876,2026-05-01,100.0
LN100876,2026-06-01,100.0
LN100876,2026-07-01,100.0
LN100877,2023-03-01,100.0
LN100877,2023-04-01,95.0
LN100877,2023-05-01,100.0
LN100877,2023-06-01,100.0
LN100877,2023-07-01,100.0
LN100877,2023-08-01,100.0
LN100877,2023-09-01,100.0
LN100877,2023-10-01,100.0
LN100877,2023-11-01,100.0
LN100877,2023-12-01,100.0
LN100877,2024-01-01,100.0
LN100877,2024-02-01,100.0
LN100877,2024-03-01,100.0
LN100877,2024-04-01,100.0
LN100877,2024-05-01,100.0
LN100877,2024-06-01,100.0
LN100877,2024-07-01,100.0
LN100877,2024-08-01,100.0
LN100877,2024-09-01,100.0
LN100877,2024-10-01,100.0
LN100877,2024-11-01,100.0
LN100877,2024-12-01,100.0
LN100877,2025-01-01,100.0
LN100877,2025-02-01,100.0
LN100877,2025-03-01,95.0
LN100877,2025-04-01,100.0
LN100877,2025-05-01,100.0
LN100877,2025-06-01,100.0
LN100877,2025-07-01,100.0
LN100877,2025-08-01,100.0
LN100877,2025-09-01,100.0
LN100877,2025-10-01,100.0
LN100877,2025-11-01,80.0
LN100878,2021-11-01,100.0
LN100878,2021-12-01,100.0
LN100878,2022-01-01,100.0
LN100878,2022-02-01,100.0
LN100878,2022-03-01,100.0
LN100878,2022-04-01,100.0
LN100878,2022-05-01,100.0
LN100878,2022-06-01,100.0
LN100878,2022-07-01,100.0
LN100878,2022-08-01,100.0
LN100878,2022-09-01,100.0
LN100878,2022-10-01,100.0
LN100878,2022-11-01,100.0
LN100878,2022-12-01,100.0
LN100878,2023-01-01,100.0
LN100878,2023-02-01,100.0
LN100878,2023-03-01,100.0
LN100878,2023-04-01,100.0
LN100878,2023-05-01,100.0
LN100878,2023-06-01,100.0
LN100878,2023-07-01,100.0
LN100878,2023-08-01,100.0
LN100878,2023-09-01,100.0
LN100878,2023-10-01,100.0
LN100878,2023-11-01,100.0
LN100878,2023-12-01,100.0
LN100878,2024-01-01,100.0
LN100878,2024-02-01,100.0
LN100878,2024-03-01,100.0
LN100878,2024-04-01,100.0
LN100878,2024-05-01,100.0
LN100878,2024-06-01,100.0
LN100878,2024-07-01,100.0
LN100878,2024-08-01,100.0
LN100878,2024-09-01,100.0
LN100878,2024-10-01,100.0
LN100878,2024-11-01,100.0
LN100878,2024-12-01,100.0
LN100878,2025-01-01,100.0
LN100878,2025-02-01,100.0
LN100878,2025-03-01,100.0
LN100878,2025-04-01,100.0
LN100878,2025-05-01,100.0
LN100878,2025-06-01,100.0
LN100878,2025-07-01,100.0
LN100878,2025-08-01,100.0
LN100878,2025-09-01,100.0
LN100878,2025-10-01,100.0
LN100878,2025-11-01,100.0
LN100878,2025-12-01,100.0
LN100878,2026-01-01,100.0
LN100878,2026-02-01,100.0
LN100878,2026-03-01,100.0
LN100878,2026-04-01,100.0
LN100878,2026-05-01,100.0
LN100878,2026-06-01,100.0
LN100878,2026-07-01,100.0
LN100879,2022-05-01,100.0
LN100879,2022-06-01,100.0
LN100879,2022-07-01,100.0
LN100879,2022-08-01,100.0
LN100879,2022-09-01,100.0
LN100879,2022-10-01,100.0
LN100879,2022-11-01,100.0
LN100879,2022-12-01,100.0
LN100879,2023-01-01,95.0
LN100879,2023-02-01,100.0
LN100879,2023-03-01,100.0
LN100879,2023-04-01,100.0
LN100879,2023-05-01,100.0
LN100879,2023-06-01,100.0
LN100879,2023-07-01,100.0
LN100879,2023-08-01,95.0
LN100880,2018-08-01,100.0
LN100880,2018-09-01,100.0
LN100880,2018-10-01,100.0
LN100880,2018-11-01,100.0
LN100880,2018-12-01,100.0
LN100880,2019-01-01,100.0
LN100880,2019-02-01,80.0
LN100881,2023-12-01,100.0
LN100881,2024-01-01,100.0
LN100881,2024-02-01,100.0
LN100881,2024-03-01,100.0
LN100881,2024-04-01,100.0
LN100881,2024-05-01,100.0
LN100881,2024-06-01,100.0
LN100881,2024-07-01,100.0
LN100881,2024-08-01,100.0
LN100881,2024-09-01,100.0
LN100881,2024-10-01,100.0
LN100881,2024-11-01,100.0
LN100881,2024-12-01,100.0
LN100881,2025-01-01,100.0
LN100881,2025-02-01,100.0
LN100881,2025-03-01,100.0
LN100881,2025-04-01,100.0
LN100881,2025-05-01,100.0
LN100881,2025-06-01,100.0
LN100881,2025-07-01,100.0
LN100881,2025-08-01,100.0
LN100881,2025-09-01,100.0
LN100881,2025-10-01,100.0
LN100881,2025-11-01,100.0
LN100881,2025-12-01,100.0
LN100881,2026-01-01,100.0
LN100881,2026-02-01,100.0
LN100881,2026-03-01,100.0
LN100881,2026-04-01,100.0
LN100881,2026-05-01,100.0
LN100881,2026-06-01,100.0
LN100881,2026-07-01,100.0
LN100882,2021-02-01,100.0
LN100882,2021-03-01,100.0
LN100882,2021-04-01,100.0
LN100882,2021-05-01,100.0
LN100882,2021-06-01,100.0
LN100882,2021-07-01,100.0
LN100882,2021-08-01,100.0
LN100882,2021-09-01,100.0
LN100882,2021-10-01,100.0
LN100882,2021-11-01,100.0
LN100882,2021-12-01,100.0
LN100882,2022-01-01,100.0
LN100882,2022-02-01,100.0
LN100882,2022-03-01,100.0
LN100882,2022-04-01,100.0
LN100882,2022-05-01,100.0
LN100882,2022-06-01,100.0
LN100882,2022-07-01,100.0
LN100882,2022-08-01,100.0
LN100882,2022-09-01,100.0
LN100882,2022-10-01,100.0
LN100882,2022-11-01,100.0
LN100882,2022-12-01,100.0
LN100882,2023-01-01,100.0
LN100882,2023-02-01,100.0
LN100882,2023-03-01,100.0
LN100882,2023-04-01,100.0
LN100882,2023-05-01,100.0
LN100882,2023-06-01,100.0
LN100882,2023-07-01,100.0
LN100882,2023-08-01,100.0
LN100882,2023-09-01,100.0
LN100882,2023-10-01,100.0
LN100882,2023-11-01,100.0
LN100882,2023-12-01,100.0
LN100882,2024-01-01,100.0
LN100882,2024-02-01,100.0
LN100882,2024-03-01,100.0
LN100882,2024-04-01,100.0
LN100882,2024-05-01,100.0
LN100882,2024-06-01,100.0
LN100882,2024-07-01,100.0
LN100882,2024-08-01,100.0
LN100882,2024-09-01,100.0
LN100882,2024-10-01,100.0
LN100882,2024-11-01,95.0
LN100882,2024-12-01,100.0
LN100882,2025-01-01,100.0
LN100882,2025-02-01,95.0
LN100882,2025-03-01,100.0
LN100882,2025-04-01,100.0
LN100882,2025-05-01,100.0
LN100882,2025-06-01,100.0
LN100882,2025-07-01,100.0
LN100882,2025-08-01,100.0
LN100882,2025-09-01,100.0
LN100882,2025-10-01,100.0
LN100882,2025-11-01,100.0
LN100882,2025-12-01,100.0
LN100882,2026-01-01,80.0
LN100883,2019-02-01,100.0
LN100883,2019-03-01,100.0
LN100883,2019-04-01,100.0
LN100883,2019-05-01,100.0
LN100883,2019-06-01,100.0
LN100883,2019-07-01,100.0
LN100883,2019-08-01,100.0
LN100883,2019-09-01,100.0
LN100883,2019-10-01,100.0
LN100883,2019-11-01,100.0
LN100883,2019-12-01,100.0
LN100883,2020-01-01,100.0
LN100883,2020-02-01,100.0
LN100883,2020-03-01,100.0
LN100883,2020-04-01,100.0
LN100883,2020-05-01,95.0
LN100883,2020-06-01,100.0
LN100883,2020-07-01,100.0
LN100883,2020-08-01,100.0
LN100883,2020-09-01,100.0
LN100883,2020-10-01,100.0
LN100883,2020-11-01,100.0
LN100883,2020-12-01,100.0
LN100883,2021-01-01,100.0
LN100883,2021-02-01,100.0
LN100883,2021-03-01,100.0
LN100883,2021-04-01,100.0
LN100883,2021-05-01,100.0
LN100883,2021-06-01,95.0
LN100883,2021-07-01,100.0
LN100883,2021-08-01,100.0
LN100883,2021-09-01,100.0
LN100883,2021-10-01,100.0
LN100883,2021-11-01,100.0
LN100883,2021-12-01,100.0
LN100883,2022-01-01,100.0
LN100883,2022-02-01,100.0
LN100883,2022-03-01,100.0
LN100883,2022-04-01,100.0
LN100883,2022-05-01,100.0
LN100883,2022-06-01,100.0
LN100883,2022-07-01,100.0
LN100883,2022-08-01,100.0
LN100883,2022-09-01,100.0
LN100883,2022-10-01,100.0
LN100883,2022-11-01,100.0
LN100883,2022-12-01,100.0
LN100883,2023-01-01,100.0
LN100883,2023-02-01,100.0
LN100883,2023-03-01,100.0
LN100883,2023-04-01,100.0
LN100883,2023-05-01,100.0
LN100883,2023-06-01,95.0
LN100883,2023-07-01,100.0
LN100883,2023-08-01,100.0
LN100883,2023-09-01,100.0
LN100883,2023-10-01,100.0
LN100883,2023-11-01,100.0
LN100883,2023-12-01,100.0
LN100883,2024-01-01,100.0
LN100883,2024-02-01,100.0
LN100883,2024-03-01,100.0
LN100883,2024-04-01,100.0
LN100883,2024-05-01,100.0
LN100883,2024-06-01,100.0
LN100883,2024-07-01,100.0
LN100883,2024-08-01,100.0
LN100883,2024-09-01,100.0
LN100883,2024-10-01,100.0
LN100883,2024-11-01,100.0
LN100883,2024-12-01,100.0
LN100883,2025-01-01,100.0
LN100883,2025-02-01,100.0
LN100883,2025-03-01,100.0
LN100883,2025-04-01,100.0
LN100883,2025-05-01,100.0
LN100883,2025-06-01,100.0
LN100883,2025-07-01,100.0
LN100883,2025-08-01,100.0
LN100883,2025-09-01,100.0
LN100883,2025-10-01,100.0
LN100883,2025-11-01,100.0
LN100883,2025-12-01,100.0
LN100883,2026-01-01,95.0
LN100883,2026-02-01,100.0
LN100883,2026-03-01,100.0
LN100883,2026-04-01,100.0
LN100883,2026-05-01,100.0
LN100883,2026-06-01,100.0
LN100883,2026-07-01,100.0
LN100884,2023-09-01,100.0
LN100884,2023-10-01,100.0
LN100884,2023-11-01,100.0
LN100884,2023-12-01,100.0
LN100884,2024-01-01,100.0
LN100884,2024-02-01,100.0
LN100884,2024-03-01,100.0
LN100884,2024-04-01,100.0
LN100884,2024-05-01,100.0
LN100884,2024-06-01,100.0
LN100884,2024-07-01,100.0
LN100884,2024-08-01,100.0
LN100884,2024-09-01,95.0
LN100884,2024-10-01,100.0
LN100884,2024-11-01,100.0
LN100884,2024-12-01,100.0
LN100884,2025-01-01,100.0
LN100884,2025-02-01,100.0
LN100884,2025-03-01,100.0
LN100884,2025-04-01,100.0
LN100884,2025-05-01,100.0
LN100884,2025-06-01,100.0
LN100884,2025-07-01,100.0
LN100884,2025-08-01,100.0
LN100884,2025-09-01,100.0
LN100884,2025-10-01,100.0
LN100884,2025-11-01,100.0
LN100884,2025-12-01,100.0
LN100884,2026-01-01,100.0
LN100884,2026-02-01,100.0
LN100884,2026-03-01,100.0
LN100884,2026-04-01,100.0
LN100884,2026-05-01,100.0
LN100884,2026-06-01,100.0
LN100884,2026-07-01,100.0
LN100885,2023-02-01,100.0
LN100885,2023-03-01,100.0
LN100885,2023-04-01,100.0
LN100885,2023-05-01,95.0
LN100885,2023-06-01,100.0
LN100885,2023-07-01,100.0
LN100885,2023-08-01,100.0
LN100885,2023-09-01,100.0
LN100885,2023-10-01,100.0
LN100885,2023-11-01,100.0
LN100885,2023-12-01,100.0
LN100885,2024-01-01,100.0
LN100885,2024-02-01,100.0
LN100885,2024-03-01,100.0
LN100885,2024-04-01,100.0
LN100885,2024-05-01,100.0
LN100885,2024-06-01,100.0
LN100885,2024-07-01,100.0
LN100885,2024-08-01,100.0
LN100885,2024-09-01,100.0
LN100885,2024-10-01,100.0
LN100885,2024-11-01,100.0
LN100885,2024-12-01,100.0
LN100885,2025-01-01,100.0
LN100885,2025-02-01,100.0
LN100885,2025-03-01,100.0
LN100885,2025-04-01,100.0
LN100885,2025-05-01,100.0
LN100885,2025-06-01,100.0
LN100885,2025-07-01,100.0
LN100885,2025-08-01,100.0
LN100885,2025-09-01,100.0
LN100885,2025-10-01,100.0
LN100885,2025-11-01,100.0
LN100885,2025-12-01,100.0
LN100885,2026-01-01,100.0
LN100885,2026-02-01,100.0
LN100885,2026-03-01,100.0
LN100885,2026-04-01,100.0
LN100885,2026-05-01,100.0
LN100885,2026-06-01,100.0
LN100885,2026-07-01,100.0
LN100886,2018-05-01,100.0
LN100886,2018-06-01,100.0
LN100886,2018-07-01,100.0
LN100886,2018-08-01,100.0
LN100886,2018-09-01,100.0
LN100886,2018-10-01,100.0
LN100886,2018-11-01,100.0
LN100886,2018-12-01,100.0
LN100886,2019-01-01,100.0
LN100886,2019-02-01,95.0
LN100886,2019-03-01,100.0
LN100886,2019-04-01,100.0
LN100886,2019-05-01,100.0
LN100886,2019-06-01,100.0
LN100886,2019-07-01,100.0
LN100886,2019-08-01,100.0
LN100886,2019-09-01,100.0
LN100886,2019-10-01,100.0
LN100886,2019-11-01,100.0
LN100886,2019-12-01,100.0
LN100886,2020-01-01,100.0
LN100886,2020-02-01,100.0
LN100886,2020-03-01,100.0
LN100886,2020-04-01,100.0
LN100886,2020-05-01,100.0
LN100886,2020-06-01,100.0
LN100886,2020-07-01,100.0
LN100886,2020-08-01,100.0
LN100886,2020-09-01,100.0
LN100886,2020-10-01,100.0
LN100886,2020-11-01,100.0
LN100886,2020-12-01,100.0
LN100886,2021-01-01,100.0
LN100886,2021-02-01,100.0
LN100886,2021-03-01,100.0
LN100886,2021-04-01,100.0
LN100886,2021-05-01,100.0
LN100886,2021-06-01,100.0
LN100886,2021-07-01,100.0
LN100886,2021-08-01,100.0
LN100886,2021-09-01,100.0
LN100886,2021-10-01,100.0
LN100886,2021-11-01,100.0
LN100886,2021-12-01,100.0
LN100886,2022-01-01,100.0
LN100886,2022-02-01,100.0
LN100886,2022-03-01,100.0
LN100886,2022-04-01,100.0
LN100886,2022-05-01,100.0
LN100886,2022-06-01,100.0
LN100886,2022-07-01,100.0
LN100886,2022-08-01,100.0
LN100886,2022-09-01,100.0
LN100886,2022-10-01,100.0
LN100886,2022-11-01,100.0
LN100886,2022-12-01,100.0
LN100886,2023-01-01,100.0
LN100886,2023-02-01,95.0
LN100887,2019-05-01,100.0
LN100887,2019-06-01,100.0
LN100887,2019-07-01,100.0
LN100887,2019-08-01,100.0
LN100887,2019-09-01,100.0
LN100887,2019-10-01,100.0
LN100887,2019-11-01,100.0
LN100887,2019-12-01,100.0
LN100887,2020-01-01,100.0
LN100887,2020-02-01,100.0
LN100887,2020-03-01,100.0
LN100887,2020-04-01,100.0
LN100887,2020-05-01,100.0
LN100887,2020-06-01,100.0
LN100887,2020-07-01,100.0
LN100887,2020-08-01,100.0
LN100887,2020-09-01,100.0
LN100887,2020-10-01,100.0
LN100887,2020-11-01,100.0
LN100887,2020-12-01,100.0
LN100887,2021-01-01,95.0
LN100887,2021-02-01,100.0
LN100887,2021-03-01,100.0
LN100887,2021-04-01,100.0
LN100887,2021-05-01,100.0
LN100887,2021-06-01,100.0
LN100887,2021-07-01,100.0
LN100887,2021-08-01,100.0
LN100887,2021-09-01,100.0
LN100887,2021-10-01,100.0
LN100887,2021-11-01,100.0
LN100887,2021-12-01,100.0
LN100887,2022-01-01,100.0
LN100887,2022-02-01,100.0
LN100887,2022-03-01,100.0
LN100887,2022-04-01,100.0
